Device Type,GENEActiv           ,,,,,,,,,,
2021-12-13 01:48:31-10:00,-0.2627,0.1934,0.8327,0,0,34.6,208.79,0.3304,0.368,0.3551,0
2021-12-13 01:49:31-10:00,0.4532,0.7505,-0.1695,0,0,33.6,49.84,0.0057,0.0052,0.0083,7
2021-12-13 01:50:31-10:00,-0.0928,0.3674,0.0582,24,0,30.5,142.98,0.2094,0.2282,0.1514,45
2021-12-13 01:51:31-10:00,0.9168,-0.016,0.8074,0,0,32.2,140.72,0.0091,0.0052,0.0078,2
2021-12-13 01:52:31-10:00,-0.6762,-0.539,0.1514,7,0,32.4,152.99,0.32,0.2811,0.4615,6033
2021-12-13 01:53:31-10:00,-0.4268,0.5375,0.1895,54,0,31.4,173.24,0.2474,0.2802,0.4804,392
2021-12-13 01:54:31-10:00,-0.7945,-0.2545,0.0972,0,0,28.4,941.33,0.3617,0.4563,0.3263,3
2021-12-13 01:55:31-10:00,-0.5307,0.8822,-0.286,38,0,30.9,141.76,0.1448,0.3332,0.082,41
2021-12-13 01:56:31-10:00,-0.0324,-0.1601,-0.8777,0,0,17.8,31.04,0.0045,0.0052,0.0085,3
2021-12-13 01:57:31-10:00,-0.7282,0.0236,0.2928,0,0,28.2,168.85,0.0083,0.0058,0.0082,2
2021-12-13 01:58:31-10:00,-0.0792,0.7707,-0.0616,0,0,24.6,192.85,0.3852,0.2886,0.4525,48
2021-12-13 01:59:31-10:00,0.6877,0.432,0.0921,41,0,32.5,251.47,0.1496,0.2621,0.2599,341
2021-12-13 02:00:31-10:00,0.6947,-0.0457,0.7789,0,0,32,120.68,0.0045,0.0052,0.009,3
2021-12-13 02:01:31-10:00,-0.5217,0.6145,-0.347,36,0,31.3,167.48,0.2363,0.0638,0.251,373
2021-12-13 02:02:31-10:00,-0.4848,0.8122,-0.8424,47,0,31.5,151.81,0.3581,0.1921,0.4465,61
2021-12-13 02:03:31-10:00,-0.6002,0.7166,-0.7831,42,0,29.4,211.18,0.4375,0.1495,0.3279,525
2021-12-13 02:04:31-10:00,0.209,0.3708,0.0705,19,0,28.4,158.83,0.4356,0.2657,0.578,81
2021-12-13 02:05:31-10:00,0.6545,-0.5897,-0.7126,27,0,31.2,289.59,0.0448,0.2181,0.0995,0
2021-12-13 02:06:31-10:00,0.2466,-0.023,0.7623,0,0,33,121.14,0.0045,0.0052,0.0084,4
2021-12-13 02:07:31-10:00,0.9331,0.4813,-0.6332,0,0,28.1,971.12,0.1373,0.1369,0.3065,0
2021-12-13 02:08:31-10:00,0.8485,0.2835,-0.8595,0,0,32.8,40.85,0.0045,0.0052,0.0087,7
2021-12-13 02:09:31-10:00,0.4645,0.5849,-0.8662,31,0,31.6,162.94,0.3895,0.1823,0.5033,76
2021-12-13 02:10:31-10:00,0.9891,0.4903,0.2037,0,0,34.2,220.45,0.2041,0.0402,0.0315,7
2021-12-13 02:11:31-10:00,0.1701,0.8304,0.9101,0,0,30,73.38,0.0483,0.0121,0.0149,0
2021-12-13 02:12:31-10:00,-0.1362,0.7039,-0.8112,94,0,32.3,162.78,0.4058,0.1663,0.259,179
2021-12-13 02:13:31-10:00,-0.5913,-0.1834,0.0612,0,0,27.9,785.15,0.2948,0.6088,0.3332,4
2021-12-13 02:14:31-10:00,0.8667,0.1876,0.3986,0,0,32.8,41.92,0.1809,0.0935,0.1178,6
2021-12-13 02:15:31-10:00,0.3388,0.2547,-0.2801,21,0,30.8,391.77,0.3027,0.0451,0.2327,22
2021-12-13 02:16:31-10:00,-0.6138,0.4655,0.1142,0,0,25.6,376.03,0.3319,0.6619,0.4466,4
2021-12-13 02:17:31-10:00,-0.0595,-0.3207,0.1464,0,0,32.5,125.36,0.2061,0.0052,0.0587,0
2021-12-13 02:18:31-10:00,0.0973,-0.0641,-0.6201,12,0,34.9,447.53,0.0383,0.0112,0.0271,135
2021-12-13 02:19:31-10:00,0.6679,-0.0373,0.7708,0,0,33.9,141.01,0.0045,0.0052,0.0088,6
2021-12-13 02:20:31-10:00,-0.8581,0.1616,0.9261,0,0,32.8,74.63,0.0496,0.0052,0.0242,0
2021-12-13 02:21:31-10:00,0.0788,0.9566,-0.6745,0,0,35.7,290.78,0.2236,0.0211,0.2356,4
2021-12-13 02:22:31-10:00,-0.9749,0.3903,0.049,34,0,28.1,171.07,0.3645,0.3265,0.4357,5
2021-12-13 02:23:31-10:00,0.6769,0.8607,-0.4369,0,0,34,118.71,0.0045,0.0052,0.0081,4
2021-12-13 02:24:31-10:00,0.5737,0.6162,-0.8216,0,0,33.1,142.25,0.0067,0.0076,0.0082,0
2021-12-13 02:25:31-10:00,-0.7058,0.8248,-0.1066,39,0,30.1,195.55,0.6409,0.4242,0.453,441
2021-12-13 02:26:31-10:00,-0.4286,0.5468,-0.8069,32,0,30.7,210.74,0.2458,0.1343,0.1204,58
2021-12-13 02:27:31-10:00,-0.512,0.2363,0.1497,0,0,28.5,39.12,0.0079,0.0109,0.0084,6
2021-12-13 02:28:31-10:00,0.6926,-0.0455,0.8013,0,0,18.7,110.32,0.0045,0.0052,0.0069,2
2021-12-13 02:29:31-10:00,-0.1273,0.3974,-0.8223,0,0,32.3,135.27,0.0101,0.0052,0.0086,0
2021-12-13 02:30:31-10:00,0.8202,-0.5263,0.4483,0,0,31.7,149.27,0.1453,0.1291,0.3166,135
2021-12-13 02:31:31-10:00,-0.4876,0.7214,-0.4194,121,0,28.9,168.06,0.3513,0.427,0.7208,126
2021-12-13 02:32:31-10:00,-0.1492,-0.3548,-0.6129,0,0,30,157.22,0.0115,0.0052,0.0082,2
2021-12-13 02:33:31-10:00,0.6993,-0.0181,0.815,0,0,34.6,145.97,0.0045,0.0052,0.0085,5
2021-12-13 02:34:31-10:00,0.1736,0.5592,-0.8851,29,0,25.9,112,0.3557,0.0348,0.0641,42
2021-12-13 02:35:31-10:00,0.5673,0.4464,-0.5358,15,0,31.1,174.25,0.1654,0.1925,0.1772,261
2021-12-13 02:36:31-10:00,0.5717,0.5656,-0.2405,24,0,30.5,161.14,0.6199,0.4513,0.4944,61
2021-12-13 02:37:31-10:00,-0.887,0.1756,-0.2725,24,0,28.7,204.05,0.4792,0.0777,0.4356,47
2021-12-13 02:38:31-10:00,0.7125,-0.0534,0.7495,0,0,15,179.85,0.0045,0.0052,0.0086,0
2021-12-13 02:39:31-10:00,-0.3416,0.8186,-0.8667,28,0,27.1,215.65,0.2452,0.0209,0.231,141
2021-12-13 02:40:31-10:00,0.6484,-0.0334,0.7434,0,0,16.8,136.79,0.0045,0.0052,0.0086,6
2021-12-13 02:41:31-10:00,0.2532,-0.2518,-0.0836,29,0,30.2,448.26,0.3124,0.1082,0.2068,63
2021-12-13 02:42:31-10:00,-0.5547,0.8886,-0.4463,27,0,31.4,154.55,0.0347,0.1221,0.0253,2
2021-12-13 02:43:31-10:00,-0.0977,-0.65,-0.1002,86,0,31.5,175.52,0.5509,0.1537,0.2144,77
2021-12-13 02:44:31-10:00,-0.5564,0.3459,-0.4547,0,0,33.5,51.93,0.0091,0.0052,0.0085,4
2021-12-13 02:45:31-10:00,0.2029,-0.0754,0.9431,0,0,35.4,57.81,0.0045,0.0052,0.0086,3
2021-12-13 02:46:31-10:00,-0.6284,0.4013,-0.7739,0,0,30,313.31,0.342,0.3589,0.2489,0
2021-12-13 02:47:31-10:00,0.4414,0.5589,-0.3991,23,0,32.5,141.89,0.2861,0.2891,0.4324,6
2021-12-13 02:48:31-10:00,0.8559,-0.0141,0.6389,0,0,16.3,145.37,0.0045,0.0052,0.0082,2
2021-12-13 02:49:31-10:00,-0.645,0.6375,0.1388,31,0,28.2,157.67,0.3289,0.1896,0.2379,158
2021-12-13 02:50:31-10:00,-0.7312,0.0429,0.8301,0,0,27.5,215.29,0.0055,0.0052,0.0083,0
2021-12-13 02:51:31-10:00,0.1046,-0.4837,0.8447,0,0,34.2,64.59,0.0101,0.0052,0.0081,0
2021-12-13 02:52:31-10:00,0.1851,-0.3284,-0.6308,0,0,33.1,278.21,0.0055,0.0104,0.0096,0
2021-12-13 02:53:31-10:00,0.7267,-0.0583,0.7501,0,0,16.8,135.54,0.0101,0.0052,0.0086,4
2021-12-13 02:54:31-10:00,-0.4281,0.2355,0.0793,0,0,28,499.54,0.1185,0.5091,0.4143,9
2021-12-13 02:55:31-10:00,0.9636,0.6776,0.1956,13,0,29.2,157.2,0.2685,0.4734,0.3736,47
2021-12-13 02:56:31-10:00,0.8758,0.4628,-0.2732,0,0,29.9,245.7,0.2963,0.096,0.1318,4
2021-12-13 02:57:31-10:00,0.3258,-0.37,-0.6608,0,0,35.2,143.04,0.0082,0.0052,0.0083,2
2021-12-13 02:58:31-10:00,0.7501,-0.0158,-0.2602,0,0,16.3,129.01,0.0045,0.0088,0.0084,1
2021-12-13 02:59:31-10:00,-0.5736,-0.325,-0.7218,25,0,30.9,151.7,0.4993,0.3206,0.3146,240
2021-12-13 03:00:31-10:00,-0.8097,0.1666,0.2476,0,0,31.3,621.29,0.282,0.3788,0.3052,2
2021-12-13 03:01:31-10:00,0.6844,-0.0107,0.7841,0,0,16.4,121.77,0.0045,0.0081,0.0085,1
2021-12-13 03:02:31-10:00,0.278,0.482,-0.1059,41,0,28.5,155.92,0.4375,0.1504,0.3483,41
2021-12-13 03:03:31-10:00,-0.0042,0.7588,-0.8102,0,0,32.3,236.3,0.2294,0.0052,0.0704,0
2021-12-13 03:04:31-10:00,0.8215,0.5362,0.0871,12,0,31.4,303.01,0.6184,0.3536,0.5533,4
2021-12-13 03:05:31-10:00,0.6607,0.737,-0.2243,51,0,29.3,150.33,0.3454,0.0378,0.1287,74
2021-12-13 03:06:31-10:00,0.1896,0.8418,0.869,0,0,34.2,148.59,0.0045,0.0052,0.0082,2
2021-12-13 03:07:31-10:00,0.247,0.7771,0.8814,0,0,35.1,75.42,0.0076,0.0052,0.0085,5
2021-12-13 03:08:31-10:00,-0.4831,0.4354,-0.3042,0,0,27.8,189.44,0.3528,0.044,0.0773,0
2021-12-13 03:09:31-10:00,0.4618,0.8749,-0.7956,51,0,28.5,168.07,0.1664,0.1427,0.3205,40
2021-12-13 03:10:31-10:00,-0.5497,0.3608,-0.7505,0,0,28.3,160.75,0.1842,0.0388,0.2824,0
2021-12-13 03:11:31-10:00,-0.5674,-0.0118,0.1537,0,0,29.4,43.85,0.0633,0.2577,0.1334,0
2021-12-13 03:12:31-10:00,0.8313,-0.1465,0.1445,0,0,34,182.5,0.1263,0.0073,0.0413,0
2021-12-13 03:13:31-10:00,0.2217,-0.0411,0.8356,0,0,33.6,44.09,0.0045,0.0052,0.008,0
2021-12-13 03:14:31-10:00,-0.5099,0.111,-0.0738,0,0,28.1,178.85,0.0045,0.0111,0.0086,5
2021-12-13 03:15:31-10:00,0.6956,-0.0434,0.785,0,0,18.5,145.18,0.0045,0.0052,0.009,5
2021-12-13 03:16:31-10:00,-0.0988,0.8269,0.7828,52,0,28.8,173.51,0.2814,0.1831,0.3513,59
2021-12-13 03:17:31-10:00,-0.5282,0.5175,-0.7851,0,0,30,197.71,0.1888,0.0425,0.0237,1
2021-12-13 03:18:31-10:00,-0.6025,0.6112,0.798,0,0,34,78.65,0.0076,0.0052,0.0081,2
2021-12-13 03:19:31-10:00,-0.2871,-0.0025,-0.0983,0,0,25.3,234.86,0.6888,0.6269,0.5625,41
2021-12-13 03:20:31-10:00,0.4396,0.8495,-0.6088,0,0,33.1,113.77,0.0045,0.0052,0.008,0
