Device Type,GENEActiv           ,,,,,,,,,,
2022-01-04 01:48:31-10:00,-0.7598,0.7023,-0.5832,0,0,26.8,200.83,0.0966,0.236,0.284,56
2022-01-04 01:49:31-10:00,0.1756,0.8869,-0.7062,26,0,32.2,152.16,0.3414,0.1581,0.4117,61
2022-01-04 01:50:31-10:00,-0.4166,-0.1116,0.2173,0,0,30.7,197.12,0.2554,0.1743,0.4114,0
2022-01-04 01:51:31-10:00,0.7819,-0.1791,-0.5561,0,0,27.9,81.86,0.197,0.1976,0.0085,0
2022-01-04 01:52:31-10:00,-0.9711,0.8129,0.9426,0,0,31.2,234.73,0.2891,0.0354,0.16,6
2022-01-04 01:53:31-10:00,-0.6599,0.4671,0.0498,0,0,25.7,339.55,0.2569,0.3171,0.2539,1
2022-01-04 01:54:31-10:00,0.1067,-0.7626,-0.591,0,0,32.8,111.22,0.0135,0.0052,0.0103,4
2022-01-04 01:55:31-10:00,-0.5757,0.4186,-0.351,0,0,26.1,187.18,0.2376,0.1856,0.2128,7
2022-01-04 01:56:31-10:00,0.7061,0.2942,-0.1938,0,0,31.4,1605.63,0.3146,0.4726,0.3209,6
2022-01-04 01:57:31-10:00,-0.4573,0.5806,0.7944,0,0,34.8,28.49,0.0064,0.0052,0.0081,1
2022-01-04 01:58:31-10:00,-0.6611,-0.2485,0.1476,0,0,24,1294.53,0.1433,0.2656,0.2666,0
2022-01-04 01:59:31-10:00,0.6911,-0.0584,0.7725,0,0,18.5,141.44,0.0045,0.0052,0.0084,5
2022-01-04 02:00:31-10:00,0.8904,-0.7375,-0.173,0,0,29.4,207.45,0.0657,0.1944,0.2706,6
2022-01-04 02:01:31-10:00,-0.7289,0.1066,0.3936,0,0,28,392.54,0.249,0.313,0.0403,4
2022-01-04 02:02:31-10:00,-0.5411,-0.2175,-0.5839,0,0,34.2,148.7,0.0059,0.0052,0.0082,3
2022-01-04 02:03:31-10:00,0.7416,-0.012,0.7568,0,0,17.7,100.95,0.0045,0.0052,0.0083,2
2022-01-04 02:04:31-10:00,-0.1242,0.5487,-0.1008,0,0,34.7,237.3,0.3547,0.2387,0.3505,2
2022-01-04 02:05:31-10:00,0.5191,0.3799,-0.779,0,0,28.2,184.58,0.1663,0.2185,0.1156,3
2022-01-04 02:06:31-10:00,-0.0775,0.355,0.933,0,0,35.1,54.28,0.0108,0.0094,0.0083,0
2022-01-04 02:07:31-10:00,0.0745,0.7197,-0.5158,0,0,34.6,88.02,0.0073,0.0052,0.0332,3
2022-01-04 02:08:31-10:00,0.8926,0.6271,-0.5417,0,0,31.3,166.63,0.2608,0.4629,0.3123,0
2022-01-04 02:09:31-10:00,0.7793,0.1604,0.2139,0,0,27.7,583.38,0.2541,0.6732,0.4732,7
2022-01-04 02:10:31-10:00,-0.4466,0.2529,-0.0643,0,0,24.4,1033.57,0.1262,0.6443,0.3249,0
2022-01-04 02:11:31-10:00,0.6712,-0.0452,-0.763,0,0,17.4,150.56,0.0112,0.0052,0.0085,4
2022-01-04 02:12:31-10:00,0.7254,-0.0457,0.7858,0,0,17.8,118.62,0.0045,0.0052,0.0082,4
2022-01-04 02:13:31-10:00,0.4286,-0.9253,-0.5968,0,0,33.3,54.58,0.0064,0.0052,0.0108,3
2022-01-04 02:14:31-10:00,-0.5792,0.1893,0.2016,0,0,28.4,681.76,0.1772,0.5808,0.1607,2
2022-01-04 02:15:31-10:00,-0.5054,-0.2692,0.7963,0,0,31.1,150.96,0.0432,0.0132,0.0435,0
2022-01-04 02:16:31-10:00,0.4844,0.3581,-0.538,0,0,35.1,119.22,0.0045,0.0052,0.0086,5
2022-01-04 02:17:31-10:00,0.125,0.5896,-0.4924,33,0,33.7,172.35,0.0613,0.0716,0.0208,179
2022-01-04 02:18:31-10:00,-0.5655,0.5911,-0.0212,34,0,26.8,140.64,0.7038,0.2347,0.3886,43
2022-01-04 02:19:31-10:00,0.7618,0.2508,0.4751,0,0,28.8,771.71,0.3265,0.4234,0.3452,0
2022-01-04 02:20:31-10:00,-0.7424,0.2379,0.7044,0,0,34.2,59.55,0.0045,0.0052,0.0085,0
2022-01-04 02:21:31-10:00,-0.7241,-0.1782,0.3314,0,0,24.5,228.78,0.1292,0.176,0.1514,0
2022-01-04 02:22:31-10:00,0.6627,-0.0288,0.7647,0,0,15.8,133.16,0.0045,0.0052,0.0081,6
2022-01-04 02:23:31-10:00,0.3547,-0.3702,0.9192,0,0,29.1,329.26,0.1118,0.0067,0.0083,1
2022-01-04 02:24:31-10:00,-0.6767,0.0765,0.7266,0,0,34.3,54.74,0.0072,0.0052,0.0084,0
2022-01-04 02:25:31-10:00,-0.0128,-0.1947,-0.0758,55,0,28.7,193.62,0.3476,0.2887,0.2386,6573
2022-01-04 02:26:31-10:00,-0.5372,0.2852,-0.3258,40,0,33.5,373.48,0.3072,0.2528,0.1544,5
2022-01-04 02:27:31-10:00,-0.6782,0.4973,0.0119,0,0,30.7,972.77,0.3382,0.2873,0.1087,0
2022-01-04 02:28:31-10:00,-0.7413,0.5544,0.0624,0,0,28.9,371.11,0.146,0.3943,0.3829,8
2022-01-04 02:29:31-10:00,0.6989,-0.0012,0.7791,0,0,18.2,130.39,0.0057,0.0052,0.0083,3
2022-01-04 02:30:31-10:00,0.9392,0.2243,0.1546,0,0,28.6,41.07,0.0045,0.0069,0.0087,4
2022-01-04 02:31:31-10:00,0.5377,0.5765,-0.2125,18,0,30,178.02,0.178,0.0788,0.0896,165
2022-01-04 02:32:31-10:00,-0.7419,0.4737,0.352,0,0,27.9,169.84,0.0783,0.1756,0.1241,3
2022-01-04 02:33:31-10:00,-0.5532,-0.0608,0.0004,0,0,30.2,224.79,0.0485,0.2394,0.0083,1
2022-01-04 02:34:31-10:00,-0.3357,0.358,0.0158,0,0,34.1,154.71,0.0062,0.0088,0.0251,2
2022-01-04 02:35:31-10:00,0.0722,0.9645,-0.4824,26,0,32.3,178.34,0.1543,0.0687,0.4054,56
2022-01-04 02:36:31-10:00,0.9135,0.4146,0.398,0,0,27.1,1195.36,0.3514,0.6925,0.3577,0
2022-01-04 02:37:31-10:00,-0.0596,0.2527,-0.6388,0,0,26.8,59.42,0.0045,0.0052,0.0082,2
2022-01-04 02:38:31-10:00,-0.2916,0.5612,0.1391,28,0,30.2,648.44,0.3813,0.2689,0.4354,0
2022-01-04 02:39:31-10:00,0.2621,0.6879,-0.6514,0,0,34.5,120.76,0.0586,0.0052,0.0083,9
2022-01-04 02:40:31-10:00,0.4471,0.6324,-0.8412,0,0,29.2,78.96,0.0474,0.3561,0.05,6
2022-01-04 02:41:31-10:00,0.5172,0.5057,-0.8516,28,0,30.2,154.05,0.2103,0.0505,0.0653,921
2022-01-04 02:42:31-10:00,0.4433,0.5032,-0.8479,28,0,31.1,161.66,0.3845,0.2697,0.1208,138
2022-01-04 02:43:31-10:00,-0.8489,-0.6378,0.731,0,0,32.9,45.36,0.0045,0.0052,0.0077,0
2022-01-04 02:44:31-10:00,0.4009,0.8018,-0.1959,46,0,24.8,164.87,0.3991,0.0552,0.4807,169
2022-01-04 02:45:31-10:00,-0.8839,0.2012,0.9443,0,0,28.1,105.78,0.0064,0.008,0.008,0
2022-01-04 02:46:31-10:00,0.7344,-0.0273,0.8106,0,0,15.9,106.27,0.0045,0.0052,0.0088,6
2022-01-04 02:47:31-10:00,0.303,0.5446,0.8196,0,0,31.5,86.89,0.0045,0.0052,0.0082,2
2022-01-04 02:48:31-10:00,-0.3978,0.2412,0.1343,0,0,25.5,377.31,0.4307,0.365,0.7916,6512
2022-01-04 02:49:31-10:00,0.6695,-0.0251,-0.8067,0,0,31.6,131.68,0.0046,0.0052,0.0081,3
2022-01-04 02:50:31-10:00,0.5856,-0.0236,-0.6903,0,0,17.1,122.07,0.0097,0.0052,0.0074,6
2022-01-04 02:51:31-10:00,0.7251,0.6038,-0.8093,0,0,34.8,48.29,0.0045,0.0052,0.0088,2
2022-01-04 02:52:31-10:00,-0.181,0.257,0.9082,0,0,34.3,37.99,0.0066,0.0087,0.0083,1
2022-01-04 02:53:31-10:00,0.3691,-0.5757,-0.353,37,0,31.4,164.56,0.5838,0.2136,0.4503,245
2022-01-04 02:54:31-10:00,-0.7193,0.1042,-0.6706,0,0,32.6,232.61,0.0045,0.0052,0.0086,5
2022-01-04 02:55:31-10:00,0.5636,0.7559,0.9549,0,0,33.3,130.07,0.0069,0.0079,0.0085,3
2022-01-04 02:56:31-10:00,-0.6848,-0.0022,0.0361,0,0,27.7,308.4,0.1483,0.0225,0.182,3
2022-01-04 02:57:31-10:00,0.7972,0.0482,-0.7084,0,0,33.2,50.19,0.0097,0.0052,0.0085,3
2022-01-04 02:58:31-10:00,0.6956,0.6643,-0.8128,0,0,32.6,145.33,0.0091,0.0052,0.0083,3
2022-01-04 02:59:31-10:00,-0.6028,-0.1055,0.0272,0,0,34.6,145.81,0.0103,0.0052,0.0132,0
2022-01-04 03:00:31-10:00,0.3146,0.5489,-0.1019,0,0,27.3,326.6,0.1546,0.1883,0.0925,0
2022-01-04 03:01:31-10:00,-0.3115,0.5299,-0.3871,0,0,27.9,269.59,0.0085,0.2654,0.0308,0
2022-01-04 03:02:31-10:00,0.6914,-0.0375,-0.682,0,0,34,128.11,0.006,0.0052,0.0086,4
2022-01-04 03:03:31-10:00,0.6104,0.7391,-0.5747,0,0,32.4,93.77,0.0045,0.0052,0.008,7
2022-01-04 03:04:31-10:00,-0.1331,-0.0921,-0.2709,19,0,28.5,142.61,0.2947,0.242,0.2001,62
2022-01-04 03:05:31-10:00,0.5096,0.6618,0.3779,0,0,28.6,180.39,0.1285,0.2864,0.0084,0
2022-01-04 03:06:31-10:00,0.3905,0.6315,-0.5559,22,0,34.7,157.38,0.0439,0.0507,0.1089,57
2022-01-04 03:07:31-10:00,-0.5667,0.8918,-0.5138,0,0,32,164.81,0.0933,0.1486,0.1198,1117
2022-01-04 03:08:31-10:00,-0.4918,0.1415,0.0017,0,0,28.5,614.8,0.4105,0.2778,0.4568,52
2022-01-04 03:09:31-10:00,-0.744,0.437,0.8443,58,0,28.5,159.03,0.1929,0.3977,0.4767,66
2022-01-04 03:10:31-10:00,0.5713,0.5254,-0.0594,4,0,29.2,155.52,0.3098,0.2953,0.4677,27
2022-01-04 03:11:31-10:00,-0.0945,0.4169,-0.4681,0,0,33.8,46.69,0.0045,0.0081,0.0085,2
2022-01-04 03:12:31-10:00,-0.587,-0.0398,-0.7105,0,0,16.3,128.05,0.0045,0.0052,0.0086,2
2022-01-04 03:13:31-10:00,0.8232,0.2028,-0.4518,0,0,26.1,683.15,0.3857,0.5386,0.4755,370
2022-01-04 03:14:31-10:00,-0.7496,0.272,0.0069,0,0,28.4,472.89,0.5104,0.2354,0.4874,4
2022-01-04 03:15:31-10:00,0.7111,-0.0037,0.7709,0,0,16.6,96.78,0.0046,0.0052,0.0071,0
2022-01-04 03:16:31-10:00,-0.6437,0.3319,-0.3307,0,0,29.1,184.29,0.0366,0.0366,0.3661,5
2022-01-04 03:17:31-10:00,-0.8202,0.2636,0.023,0,0,29.5,737.52,0.4164,0.5894,0.1229,1
2022-01-04 03:18:31-10:00,0.3,0.6883,-0.7825,10,0,31.3,172.33,0.039,0.0425,0.3268,35
2022-01-04 03:19:31-10:00,-0.433,-0.1832,-0.3734,0,0,33.4,92.07,0.0046,0.0052,0.009,6
2022-01-04 03:20:31-10:00,0.7961,-0.1886,-0.1837,13,0,29.2,148.73,0.4476,0.1851,0.2143,236
