Device Type,GENEActiv           ,,,,,,,,,,
2021-12-27 01:48:31-10:00,-0.7842,0.484,0.8127,0,0,34.8,98.56,0.0057,0.0052,0.0083,1
2021-12-27 01:49:31-10:00,-0.4697,0.3477,0.2302,0,0,32,380.21,0.236,0.1766,0.2939,325
2021-12-27 01:50:31-10:00,0.5632,0.4273,-0.5548,0,0,28.5,182.14,0.3829,0.144,0.1563,1
2021-12-27 01:51:31-10:00,0.3453,0.6282,-0.5328,44,0,28.6,189.38,0.4777,0.3892,0.3147,55
2021-12-27 01:52:31-10:00,0.7138,0.0166,0.734,0,0,32.2,113.34,0.0045,0.0052,0.0083,5
2021-12-27 01:53:31-10:00,0.6943,-0.0176,0.8035,0,0,19.6,127.26,0.0113,0.0052,0.0083,0
2021-12-27 01:54:31-10:00,0.549,-0.6494,-0.7649,29,0,33.4,299.1,0.0912,0.1944,0.2203,31
2021-12-27 01:55:31-10:00,0.9852,-0.396,0.4916,0,0,25.1,1000.76,0.367,0.6214,0.5009,5
2021-12-27 01:56:31-10:00,-0.5925,0.6444,-0.1767,96,0,29,152.14,0.1988,0.2343,0.256,60
2021-12-27 01:57:31-10:00,-0.8991,0.4513,0.9545,0,0,28.2,100.67,0.3572,0.1054,0.0092,0
2021-12-27 01:58:31-10:00,0.6796,0.001,0.7906,0,0,17.4,119.45,0.0045,0.0052,0.0083,5
2021-12-27 01:59:31-10:00,-0.6359,0.4793,-0.4655,0,0,34.2,151.19,0.091,0.0358,0.0235,5
2021-12-27 02:00:31-10:00,0.5459,0.9122,-0.6255,52,0,33.1,166.46,0.4472,0.2308,0.535,192
2021-12-27 02:01:31-10:00,0.8807,0.5324,0.1181,0,0,27.3,163.11,0.3097,0.6237,0.3717,551
2021-12-27 02:02:31-10:00,-0.2927,-0.2143,-0.0735,0,0,24.7,1081.35,0.4545,0.5358,0.4145,4
2021-12-27 02:03:31-10:00,-0.1627,0.5692,0.2037,0,0,28.8,918.12,0.1214,0.6409,0.2498,307
2021-12-27 02:04:31-10:00,-0.7492,0.1315,0.796,0,0,34.5,164.83,0.0078,0.0083,0.0086,0
2021-12-27 02:05:31-10:00,-0.5296,0.283,0.0539,0,0,28.2,949.33,0.3888,0.3962,0.3237,0
2021-12-27 02:06:31-10:00,-0.0049,-0.3529,-0.6997,0,0,33.6,221.48,0.0886,0.1908,0.0387,184
2021-12-27 02:07:31-10:00,0.4237,-0.3275,-0.2285,0,0,28.7,293.16,0.4516,0.0295,0.3144,0
2021-12-27 02:08:31-10:00,-0.5792,0.5693,0.272,0,0,30.8,163.84,0.6898,0.3585,0.488,3
2021-12-27 02:09:31-10:00,-0.5888,-0.4055,0.2611,0,0,29.4,289,0.7283,0.3073,0.4234,8
2021-12-27 02:10:31-10:00,-0.3059,0.4648,-0.209,19,0,31.3,133.31,0.3824,0.0898,0.2618,68
2021-12-27 02:11:31-10:00,-0.4518,-0.1547,-0.2965,50,0,29.3,138.71,0.2359,0.2372,0.4847,326
2021-12-27 02:12:31-10:00,0.7004,-0.0265,0.7326,0,0,17.6,130.86,0.0045,0.0052,0.0094,2
2021-12-27 02:13:31-10:00,0.6314,-0.0282,0.7972,0,0,17.2,84.55,0.0045,0.0052,0.0078,0
2021-12-27 02:14:31-10:00,-0.1694,0.9615,0.2221,0,0,29.5,1134.25,0.2203,0.2952,0.2901,4
2021-12-27 02:15:31-10:00,-0.0679,0.5906,0.9969,0,0,34.3,722.63,0.2571,0.2446,0.1453,7
2021-12-27 02:16:31-10:00,-0.5363,-0.1102,0.0444,0,0,27.7,519.09,0.4571,0.6247,0.2984,4
2021-12-27 02:17:31-10:00,0.6362,0.2758,0.0719,0,0,28.8,153.74,0.216,0.2648,0.3138,2
2021-12-27 02:18:31-10:00,-0.7415,0.1662,-0.1109,0,0,28.1,222.05,0.1624,0.3432,0.412,1
2021-12-27 02:19:31-10:00,-0.3439,0.722,-0.6258,30,0,30.8,151.39,0.3412,0.2306,0.2146,191
2021-12-27 02:20:31-10:00,-0.819,0.0181,-0.8271,0,0,34.9,152.43,0.0061,0.0052,0.0086,4
2021-12-27 02:21:31-10:00,-0.6851,0.5626,0.1863,0,0,28,88.85,0.3385,0.0052,0.0998,0
2021-12-27 02:22:31-10:00,0.2782,0.6323,-0.7289,0,0,30.3,249.61,0.3235,0.0986,0.4306,2
2021-12-27 02:23:31-10:00,-0.8374,-0.2006,0.2615,0,0,24.4,395.73,0.2702,0.3891,0.2972,2
2021-12-27 02:24:31-10:00,0.4291,-0.2603,-0.3032,0,0,30.9,173.8,0.0882,0.2721,0.1105,0
2021-12-27 02:25:31-10:00,-0.7013,0.487,0.3597,0,0,32,163.74,0.2276,0.433,0.2384,3
2021-12-27 02:26:31-10:00,-0.6023,0.4573,0.0177,0,0,29.7,188.64,0.1145,0.0961,0.025,2
2021-12-27 02:27:31-10:00,-0.5789,0.81,0.2404,0,0,30.7,128.45,0.3366,0.0586,0.1267,9
2021-12-27 02:28:31-10:00,-0.43,-0.1486,-0.7689,0,0,31,471.55,0.2279,0.4151,0.0887,272
2021-12-27 02:29:31-10:00,-0.1539,0.4844,-0.1474,38,0,31.6,145.68,0.3882,0.132,0.4216,63
2021-12-27 02:30:31-10:00,0.1989,0.5794,0.043,0,0,31,274.31,0.3372,0.3321,0.2004,6
2021-12-27 02:31:31-10:00,0.4277,0.6565,-0.5448,0,0,33.7,139.33,0.0045,0.0064,0.0082,2
2021-12-27 02:32:31-10:00,-0.1719,0.516,-0.1688,0,0,32.8,881.81,0.1272,0.5238,0.3039,2
2021-12-27 02:33:31-10:00,-0.3052,0.3053,-0.2953,15,0,31.1,400.01,0.6802,0.34,0.3249,66
2021-12-27 02:34:31-10:00,0.838,0.1828,0.1842,0,0,28.2,622.41,0.2196,0.2025,0.2598,0
2021-12-27 02:35:31-10:00,-0.2819,-0.5563,0.2303,0,0,35,150.88,0.1507,0.0422,0.1918,6
2021-12-27 02:36:31-10:00,0.2244,-0.6025,-0.2131,0,0,31.5,190.82,0.3776,0.123,0.2488,9
2021-12-27 02:37:31-10:00,-0.6845,0.265,0.2075,0,0,27.9,208.44,0.2178,0.5862,0.3465,7
2021-12-27 02:38:31-10:00,-0.6244,-0.6991,-0.8677,0,0,33.8,48.96,0.0071,0.0052,0.0086,4
2021-12-27 02:39:31-10:00,-0.2354,0.8899,-0.8794,49,0,31,160.39,0.5705,0.3507,0.5731,63
2021-12-27 02:40:31-10:00,-0.5911,0.2171,-0.4917,18,0,29.7,137.36,0.3295,0.4074,0.3225,67
2021-12-27 02:41:31-10:00,0.3731,-0.0588,-0.4016,0,0,31.6,89.83,0.0045,0.0065,0.0081,4
2021-12-27 02:42:31-10:00,0.7976,0.158,0.3748,0,0,35.9,57.92,0.0091,0.0052,0.0086,1
2021-12-27 02:43:31-10:00,-0.3021,-0.004,0.0076,0,0,27.8,327.75,0.1621,0.2649,0.3804,1
2021-12-27 02:44:31-10:00,-0.8373,0.2326,-0.7088,0,0,34.9,86.79,0.0048,0.0052,0.0087,0
2021-12-27 02:45:31-10:00,0.0611,-0.518,0.7281,0,0,32.9,189.23,0.0395,0.0052,0.0066,5
2021-12-27 02:46:31-10:00,0.2704,0.6877,-0.31,0,0,32.4,92.24,0.0045,0.0052,0.0117,2
2021-12-27 02:47:31-10:00,-0.7437,-0.2923,-0.4504,0,0,35.1,191.52,0.1232,0.1298,0.1723,0
2021-12-27 02:48:31-10:00,0.5186,0.2497,-0.1088,0,0,25.1,475.33,0.4162,0.4448,0.3741,5
2021-12-27 02:49:31-10:00,0.6788,0.4495,-0.7269,0,0,33.9,62.16,0.0067,0.007,0.0084,0
2021-12-27 02:50:31-10:00,0.9144,0.8657,-0.0463,15,0,28.9,146.52,0.0519,0.1011,0.0092,1
2021-12-27 02:51:31-10:00,0.7195,-0.2051,-0.6877,0,0,33.6,146.66,0.0059,0.0052,0.0087,1
2021-12-27 02:52:31-10:00,-0.6564,-0.0605,-0.0759,0,0,24.2,150.44,0.4873,0.2999,0.5442,1
2021-12-27 02:53:31-10:00,0.0639,0.6113,-0.6897,23,0,29,181.84,0.0867,0.1996,0.0209,164
2021-12-27 02:54:31-10:00,0.9272,0.1687,-0.6746,0,0,28.5,986.61,0.2499,0.2388,0.1916,0
2021-12-27 02:55:31-10:00,-0.3034,0.8185,-0.0733,0,0,28.1,379.42,0.1972,0.2859,0.2835,2
2021-12-27 02:56:31-10:00,0.2371,0.9135,-0.7626,27,0,28.1,78.32,0.0078,0.0054,0.0079,0
2021-12-27 02:57:31-10:00,0.6831,-0.3823,0.2381,20,0,30.9,135.43,0.4055,0.3043,0.5106,464
2021-12-27 02:58:31-10:00,-0.0089,-0.313,-0.5445,32,0,32.9,143.18,0.0805,0.1168,0.0817,128
2021-12-27 02:59:31-10:00,0.5102,0.2995,-0.519,40,0,30.4,175.6,0.3812,0.2242,0.3227,46
2021-12-27 03:00:31-10:00,0.8259,0.5164,-0.6738,0,0,33.9,129.62,0.0045,0.0052,0.0078,1
2021-12-27 03:01:31-10:00,-0.4353,0.3512,-0.1651,0,0,30.6,191.73,0.3751,0.3255,0.4515,0
2021-12-27 03:02:31-10:00,0.7234,-0.0412,0.739,0,0,17,111.62,0.0062,0.0052,0.0099,3
2021-12-27 03:03:31-10:00,0.7073,0.0312,0.7975,0,0,19.5,138.74,0.0045,0.0052,0.0082,3
2021-12-27 03:04:31-10:00,-0.3242,0.5434,-0.3769,0,0,33.7,226.13,0.1147,0.0982,0.0289,2
2021-12-27 03:05:31-10:00,0.5334,0.2727,-0.4666,0,0,33.6,194.25,0.0433,0.0491,0.1027,7
2021-12-27 03:06:31-10:00,0.3705,0.8234,-0.2964,0,0,27.6,169.43,0.0066,0.0091,0.0086,38
2021-12-27 03:07:31-10:00,-0.8432,-0.1443,0.0185,0,0,33.8,202.58,0.2677,0.1818,0.2105,81
2021-12-27 03:08:31-10:00,-0.5173,0.2571,0.8383,0,0,31.4,92.21,0.0078,0.0052,0.0079,0
2021-12-27 03:09:31-10:00,0.7177,-0.7983,0.1282,0,0,34.3,52.15,0.0109,0.0068,0.0087,0
2021-12-27 03:10:31-10:00,-0.7595,0.3646,0.7879,0,0,29.3,164.37,0.0326,0.31,0.0194,5
2021-12-27 03:11:31-10:00,0.106,0.4342,-0.3196,5,0,32.5,133.85,0.352,0.23,0.3263,447
2021-12-27 03:12:31-10:00,0.7082,0.8785,-0.8336,0,0,33,121.89,0.0045,0.0052,0.0079,4
2021-12-27 03:13:31-10:00,0.1468,0.6029,-0.8051,0,0,34.1,213.93,0.2001,0.0317,0.2547,0
2021-12-27 03:14:31-10:00,0.6819,-0.0092,0.7362,0,0,29.3,123.01,0.0046,0.0052,0.0082,6
2021-12-27 03:15:31-10:00,-0.8306,0.854,-0.5679,0,0,34,46.43,0.0045,0.0052,0.0085,0
2021-12-27 03:16:31-10:00,0.6492,-0.0228,0.76,0,0,17.1,158.2,0.0045,0.0052,0.0089,0
2021-12-27 03:17:31-10:00,0.0868,0.6472,-0.4959,0,0,34.9,521.43,0.0085,0.061,0.0081,2
2021-12-27 03:18:31-10:00,0.2897,0.5912,-0.8129,0,0,28,176.55,0.052,0.4681,0.2208,7
2021-12-27 03:19:31-10:00,0.5939,0.5894,-0.6983,0,0,34.1,35.99,0.1413,0.0363,0.1529,0
2021-12-27 03:20:31-10:00,0.6261,0.6252,-0.6088,0,0,31.9,131.86,0.012,0.0069,0.0083,3
