Device Type,GENEActiv           ,,,,,,,,,,
2021-11-15 01:48:31-10:00,-0.4519,0.0352,0.3437,0,0,33,41.52,0.0045,0.0096,0.0068,6
2021-11-15 01:49:31-10:00,-0.4487,-0.5884,0.8968,0,0,28.4,52.8,0.0088,0.0052,0.0088,2
2021-11-15 01:50:31-10:00,0.7414,0.0572,-0.1482,0,0,27.2,632,0.307,0.5947,0.2508,5
2021-11-15 01:51:31-10:00,0.8706,0.5499,0.2216,0,0,34.5,165.32,0.0052,0.0088,0.0084,0
2021-11-15 01:52:31-10:00,0.1795,0.8282,-0.6107,0,0,33,231.91,0.0399,0.0312,0.0344,3
2021-11-15 01:53:31-10:00,0.7144,-0.0082,0.7445,0,0,16.9,121.56,0.0045,0.0052,0.0082,4
2021-11-15 01:54:31-10:00,-0.6723,0.6944,0.8972,31,0,28.6,153.22,0.1273,0.246,0.1971,0
2021-11-15 01:55:31-10:00,-0.4007,0.5116,-0.8387,59,0,26.5,154.4,0.1566,0.1048,0.4593,4
2021-11-15 01:56:31-10:00,-0.3487,0.4651,-0.3487,25,0,29.2,156.35,0.4691,0.4142,0.408,78
2021-11-15 01:57:31-10:00,0.2199,0.4647,0.3359,0,0,33.2,125.17,0.012,0.0052,0.0069,0
2021-11-15 01:58:31-10:00,-0.5536,-0.3597,0.2225,0,0,28.5,681.51,0.501,0.6494,0.3581,2
2021-11-15 01:59:31-10:00,-0.4502,0.3625,-0.353,32,0,30.5,156.4,0.5314,0.7228,0.4559,371
2021-11-15 02:00:31-10:00,0.449,0.822,-0.5273,0,0,32.8,76.92,0.0045,0.0052,0.0075,5
2021-11-15 02:01:31-10:00,0.8934,-0.074,0.2447,0,0,31.8,162.06,0.1256,0.2226,0.3691,46
2021-11-15 02:02:31-10:00,0.7068,0.8305,-0.8568,12,0,30.1,164.54,0.1677,0.014,0.0589,148
2021-11-15 02:03:31-10:00,-0.4182,0.5428,-0.0259,0,0,30.5,233.05,0.2539,0.0573,0.1284,131
2021-11-15 02:04:31-10:00,-0.7723,0.0548,-0.8083,0,0,34.8,147.9,0.0056,0.0052,0.0088,0
2021-11-15 02:05:31-10:00,0.4346,0.8189,-0.2218,42,0,29.4,136.53,0.508,0.3365,0.556,83
2021-11-15 02:06:31-10:00,0.7106,0.4961,-0.4933,0,0,30.2,106.42,0.0045,0.0075,0.008,0
2021-11-15 02:07:31-10:00,-0.4904,0.13,0.7118,0,0,30.7,363.54,0.0045,0.1647,0.0081,5
2021-11-15 02:08:31-10:00,0.5824,0.7685,-0.8273,0,0,30.2,102.96,0.0057,0.0052,0.0085,1
2021-11-15 02:09:31-10:00,0.7885,-0.578,0.5195,0,0,32.8,237.25,0.0081,0.0052,0.0082,0
2021-11-15 02:10:31-10:00,-0.2856,0.3109,0.2103,0,0,28.7,1110.98,0.5278,0.677,0.3445,0
2021-11-15 02:11:31-10:00,0.7258,-0.1023,-0.7688,22,0,25.1,148.32,0.2918,0.0235,0.4044,117
2021-11-15 02:12:31-10:00,0.7262,0.0037,0.7802,0,0,18.6,123.07,0.0045,0.0052,0.0085,7
2021-11-15 02:13:31-10:00,0.722,-0.0537,0.5689,0,0,18.3,147.19,0.0045,0.0052,0.0088,7
2021-11-15 02:14:31-10:00,-0.7686,0.1154,-0.3387,0,0,35.6,82.42,0.0063,0.0052,0.0081,3
2021-11-15 02:15:31-10:00,-0.7427,-0.1533,-0.1555,0,0,34.1,149.24,0.0045,0.0052,0.0082,2
2021-11-15 02:16:31-10:00,0.9249,-0.0514,-0.5635,105,0,28.1,167.89,0.3989,0.0647,0.1494,215
2021-11-15 02:17:31-10:00,0.5756,-0.7676,-0.1516,0,0,33.3,30.43,0.0045,0.006,0.0087,2
2021-11-15 02:18:31-10:00,-0.7108,-0.3946,0.0364,0,0,33.6,221.68,0.2676,0.301,0.3359,0
2021-11-15 02:19:31-10:00,0.9082,-0.0465,0.2328,0,0,16.5,121.22,0.0051,0.0052,0.0087,2
2021-11-15 02:20:31-10:00,-0.7566,-0.5394,-0.6375,0,0,32.4,40.86,0.0045,0.0052,0.0088,5
2021-11-15 02:21:31-10:00,0.8507,0.1695,-0.089,0,0,29.4,1183.55,0.3837,0.5115,0.4483,0
2021-11-15 02:22:31-10:00,-0.6496,-0.0501,-0.7883,0,0,32.9,123.29,0.0045,0.0052,0.0087,5
2021-11-15 02:23:31-10:00,-0.4574,0.0704,-0.1495,0,0,28.1,508.93,0.2378,0.608,0.3335,2
2021-11-15 02:24:31-10:00,0.3912,-0.0291,-0.7833,0,0,15,81.56,0.0045,0.0052,0.0081,0
2021-11-15 02:25:31-10:00,-0.4612,0.7064,0.2044,0,0,31.1,191.72,0.6281,0.3961,0.4456,0
2021-11-15 02:26:31-10:00,-0.7912,-0.5289,0.0337,0,0,29.1,1272.76,0.5164,0.2708,0.4764,6
2021-11-15 02:27:31-10:00,0.2725,-0.1545,-0.1279,0,0,29.7,623.46,0.2574,0.248,0.0647,0
2021-11-15 02:28:31-10:00,-0.1479,0.8252,0.185,33,0,29.7,132.57,0.1624,0.314,0.3796,56
2021-11-15 02:29:31-10:00,0.7136,0.046,1.0252,0,0,34.9,104.57,0.0062,0.0052,0.0078,4
2021-11-15 02:30:31-10:00,0.7911,-0.1051,0.2371,0,0,28.3,190.07,0.0957,0.5277,0.3733,2
2021-11-15 02:31:31-10:00,-0.6185,0.128,-0.2473,0,0,34.8,103.76,0.0135,0.0052,0.0165,2
2021-11-15 02:32:31-10:00,-0.8197,-0.3256,0.0043,0,0,33,118.34,0.0741,0.049,0.0163,0
2021-11-15 02:33:31-10:00,-0.8621,0.3195,0.158,0,0,33.6,241.59,0.0978,0.4853,0.4331,0
2021-11-15 02:34:31-10:00,-0.6243,-0.3983,-0.0175,0,0,31.6,159.54,0.3675,0.2762,0.3339,41
2021-11-15 02:35:31-10:00,-0.6292,0.2869,-0.8259,0,0,28.2,343.71,0.2312,0.1209,0.1938,4
2021-11-15 02:36:31-10:00,0.1649,0.1132,-0.8466,0,0,34.2,62.43,0.0088,0.0069,0.0091,7
2021-11-15 02:37:31-10:00,0.6999,-0.0734,0.7577,0,0,17.4,161.88,0.0071,0.0052,0.0086,5
2021-11-15 02:38:31-10:00,0.727,0.0026,0.7396,0,0,16.5,99.33,0.0052,0.0052,0.0085,0
2021-11-15 02:39:31-10:00,0.2353,-0.0045,0.1355,0,0,28.6,774.26,0.2169,0.4346,0.2349,4
2021-11-15 02:40:31-10:00,0.722,-0.0245,0.7482,0,0,18.3,120.13,0.0045,0.0052,0.009,11
2021-11-15 02:41:31-10:00,-0.5883,-0.5134,0.2572,0,0,34.3,306,0.2681,0.5587,0.3913,0
2021-11-15 02:42:31-10:00,0.7234,-0.039,0.7313,0,0,17.5,102.3,0.0045,0.0052,0.0082,9
2021-11-15 02:43:31-10:00,0.967,0.2374,0.0882,0,0,27.7,206.68,0.0312,0.3459,0.3479,2
2021-11-15 02:44:31-10:00,-0.1879,-0.5355,-0.7664,0,0,34.2,199.02,0.0058,0.0177,0.0746,4
2021-11-15 02:45:31-10:00,0.7198,-0.0258,0.7785,0,0,20.2,150.99,0.0045,0.0052,0.0142,0
2021-11-15 02:46:31-10:00,0.2441,-0.2399,-0.7948,29,0,31.3,150.14,0.5197,0.2606,0.5536,30
2021-11-15 02:47:31-10:00,0.8141,0.2944,0.1665,0,0,28.5,962.55,0.2081,0.3759,0.2446,0
2021-11-15 02:48:31-10:00,0.9927,0.4785,0.1334,0,0,34.4,85.94,0.0045,0.0052,0.0114,2
2021-11-15 02:49:31-10:00,0.9624,0.1433,0.1827,0,0,28.7,601.81,0.5715,0.6408,0.5687,0
2021-11-15 02:50:31-10:00,-0.5236,0.3626,-0.2899,0,0,28,234.29,0.2877,0.3271,0.3992,53
2021-11-15 02:51:31-10:00,-0.3801,0.2356,0.4932,0,0,27.3,719.02,0.1958,0.46,0.1512,2
2021-11-15 02:52:31-10:00,0.7148,-0.0148,0.8115,0,0,20,173.07,0.0045,0.0052,0.0086,6
2021-11-15 02:53:31-10:00,0.4895,0.4572,0.1674,0,0,30.3,205.27,0.3148,0.1499,0.3033,334
2021-11-15 02:54:31-10:00,0.7987,0.3495,-0.6242,100,0,34.1,160.62,0.4148,0.0722,0.2545,370
2021-11-15 02:55:31-10:00,0.0242,0.7544,-0.4352,0,0,33.2,74.1,0.007,0.0052,0.0069,0
2021-11-15 02:56:31-10:00,0.9854,0.4049,-0.7439,0,0,34.4,39.77,0.0063,0.0091,0.0085,0
2021-11-15 02:57:31-10:00,-0.8761,0.1543,-0.5886,35,0,30.7,148.73,0.4072,0.3299,0.3358,72
2021-11-15 02:58:31-10:00,0.5273,-0.2034,-0.0625,35,0,31.3,150.23,0.3813,0.1345,0.4327,59
2021-11-15 02:59:31-10:00,0.574,0.5063,0.4495,53,0,32.2,277.79,0.3563,0.173,0.4686,1
2021-11-15 03:00:31-10:00,-0.7242,0.237,0.0414,0,0,28.1,1250.78,0.1267,0.3853,0.2511,3
2021-11-15 03:01:31-10:00,0.858,0.5375,0.4401,0,0,27.8,239.2,0.21,0.561,0.3837,3
2021-11-15 03:02:31-10:00,0.7743,-0.3557,0.7779,0,0,31.6,394.65,0.1204,0.2972,0.2521,5
2021-11-15 03:03:31-10:00,-0.4779,-0.4003,0.8439,0,0,34.2,117.78,0.0057,0.0052,0.0089,9
2021-11-15 03:04:31-10:00,0.0109,0.5969,-0.8694,0,0,34.9,220.15,0.182,0.141,0.0926,54
2021-11-15 03:05:31-10:00,-0.159,0.4686,-0.5778,0,0,35.4,45.84,0.0046,0.0052,0.0083,0
2021-11-15 03:06:31-10:00,-0.4935,0.3528,0.4192,0,0,30.9,234.59,0.2676,0.5859,0.4327,6
2021-11-15 03:07:31-10:00,0.8333,0.3496,0.2736,0,0,28.3,617.52,0.6572,0.6621,0.4604,0
2021-11-15 03:08:31-10:00,0.9779,0.3379,-0.2864,0,0,33.5,355.95,0.439,0.2898,0.3598,49
2021-11-15 03:09:31-10:00,0.6593,-0.0232,0.7981,0,0,20.5,127.27,0.0045,0.0052,0.0085,5
2021-11-15 03:10:31-10:00,0.6072,-0.3355,0.8481,0,0,34.5,88.68,0.0059,0.0059,0.0084,5
2021-11-15 03:11:31-10:00,0.6711,0.6614,0.9712,0,0,34.6,118.66,0.0051,0.0052,0.008,3
2021-11-15 03:12:31-10:00,-0.6335,0.4123,0.0353,0,0,30.9,621.12,0.232,0.3166,0.4673,5
2021-11-15 03:13:31-10:00,-0.532,0.1321,0.092,0,0,34.7,48.45,0.0063,0.0088,0.0084,2
2021-11-15 03:14:31-10:00,0.7021,-0.0068,0.8072,0,0,17.7,111.65,0.0045,0.0052,0.0076,0
2021-11-15 03:15:31-10:00,-0.403,0.1409,-0.3601,0,0,29,314.41,0.0095,0.0115,0.0085,6
2021-11-15 03:16:31-10:00,0.6574,-0.4376,0.317,0,0,33.1,27.67,0.0045,0.0052,0.0083,0
2021-11-15 03:17:31-10:00,0.6923,0.1859,-0.3799,0,0,33.1,95.1,0.0045,0.0061,0.0086,7
2021-11-15 03:18:31-10:00,-0.3739,-0.2015,0.4436,0,0,28.2,216.86,0.1329,0.3307,0.2864,44
2021-11-15 03:19:31-10:00,-0.1614,0.4451,-0.8106,39,0,30.7,183.75,0.0353,0.2466,0.1874,299
2021-11-15 03:20:31-10:00,-0.8588,0.281,0.0761,0,0,33.9,109.9,0.0067,0.0052,0.0085,2
